pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14
-0.08317453320901182	-0.0007699368031366632	0.034991862187237835	0.10119083543353043	-0.16874449131101438	-0.07658998489332883	0.09583721567310521	0.022668987266643494	-0.04371244726052805	0.05060383327760048	0.008830778007327332	-0.05005586003323747	0.016507880375546274	-0.07619990160559582	-0.0930496173763283
-0.05879658921412813	0.042855318404629486	-0.10136278942736895	-0.0032415289238837707	0.09579347352468755	0.03988387101321768	-0.08744755209791198	0.05741692893803182	0.015448574745225341	-0.07107299624359643	-0.029213754546682513	0.05502636249694407	-0.10375531243934925	0.02036017028017684	0.008232354804372542
-0.07901036774076081	0.016700957702519528	0.043351834943951	-0.07608839312164294	-0.13697887785207638	0.010254943588110237	0.04071331394718979	-0.054496140926129255	0.011148837894734719	0.12250096261398752	0.005053397980243813	-0.1431481860500565	0.010819286647286106	0.04718988318328254	-0.05749126899091749
-0.06234217723316691	0.03890668500495789	0.07204562350068928	0.0762146522600159	0.07645612952297415	0.08594970814561334	0.008129993322362607	0.03261590281291399	0.06033883890388779	0.012505162167364275	-0.05221571615634857	0.03997938251056013	-0.02126054304605393	-0.09145063158339603	0.06273410226842153
-0.08001922037067784	0.021776653481004993	-0.09407828465589356	0.022291342562515064	-0.13210643436453998	0.017180615035349466	0.03944330968174221	-0.08757693534552835	0.0014957491167882442	0.1285680591512856	0.018935334848059458	-0.010479648177649731	-0.11416123538389472	0.06252866207808755	-0.056903260608344504
-0.06145435767872592	0.035961908902240165	0.02945394165584359	-0.09269506340538877	0.05162404942130537	0.02826089516638586	0.016175419239799788	0.03954610617817848	-0.023096475375924443	-0.054077960550684465	-0.05291070014448353	-0.025051056004514686	0.11964266913833285	0.035807453446009295	-0.002889648405462851
-0.07217305899343442	0.026753694538310637	0.059631770568717296	0.07167850598669447	-0.05100739415907007	0.03606927573060999	0.007399282202982992	-0.0731034735476811	0.053705620551586085	0.08290733649080514	-0.00889066380041122	0.019643426517372956	-0.02040388294738126	-0.11404426921950647	-0.026586587391071906
-0.06032164035479391	0.06947372484424345	-0.10640539736586943	0.03891653266138056	0.07516925728237321	0.06584375074401368	0.07569268377571244	0.028641376300665194	-0.03677880145464764	-0.07521436320491244	0.00515917117568542	0.02080859978082748	0.0012380274459518569	0.06758145968269637	0.031913637531142854
-0.06937792246742955	0.0283236328347736	0.004256738988764749	-0.09703241568004098	-0.03367543900887812	0.006824721514388034	0.013810857950806736	-0.04334182046022883	0.09032481654094607	0.061576652508556255	0.05033457854555148	-0.018058232822763764	0.14065023268801857	0.022075763656105946	0.005722977770506619
-0.05844173450375625	0.03794210464684993	0.09574497043261143	0.0448238300056447	0.08036411217587766	0.0263840659660981	0.07447925336589323	0.006557713531979468	-0.020750935124948133	-0.06521760576659517	0.014703011934188097	0.11143831074242755	0.0030193606246157914	-0.046868084782846806	0.06895876464159661
-0.06920326572206871	0.02467637801550765	-0.0826074329368572	0.04897424813266771	-0.020715328554986534	0.030721863706934978	0.010156945836305435	-0.010591464811914782	0.042738575786833335	0.07563777661649097	0.04283568523218964	0.023139479514682013	-0.05014330117025328	0.10897039543230429	-0.024890557730191575
-0.06462128254350967	0.0430720156525731	-0.014427975298745422	-0.107111634858972	0.029273747807748673	0.02784892145288293	0.0785935222106327	0.029435966043400288	-0.005828304890252996	-0.03625710733369024	-0.025912247038172968	0.03204307591486944	0.08379224031003202	-0.04366255824851153	0.044682597458732716
-0.06731024412185678	0.007602997647910826	0.09614191901260043	0.013445189974839428	-0.010053536802253796	0.017529666533054718	-0.025238842373214485	0.011703383484518829	0.02364966495165174	0.07733908277693893	0.038266180440381894	0.08358380400773405	-0.08169594652652098	0.01607281488846706	0.017341468039719674
-0.05541901847700977	0.014823233048533576	-0.03768678586776155	0.09777848842682645	0.07558711231925516	0.01054286683485458	0.09910705035017493	-0.009912431747382756	0.03762518995506195	-0.03488498077243965	0.015476100294011332	0.05261176362361995	0.08728872705939358	0.05429582151537498	0.09466686911408036
